boundary_error_ratio,boundary_local_snr,boundary_sec,case_id,case_type,checkpoint_best_snr,checkpoint_epoch,crest,duration_sec,hf_energy_ratio_3500_9000,inserted_silence_sec,latent_dim,local_snr_mean,local_snr_min,local_snr_p10,peak,post_boundary_snr,pre_boundary_snr,rms,run,silence_frac,snr,source_a,source_b,spectral_centroid,total_stride
0.2805423198216023,21.86515573185804,3.7803628117913832,concat_011,concat,23.20932652510616,11,8.26723366890678,6.681541950113378,0.03179757669568062,0.20360743212272697,256,19.808946720045572,-66.46377207547646,9.87253203619712,0.574462890626,27.761774170713437,27.16933839426742,0.06948671268096586,V16.1,0.0435355125977411,24.35809975287638,LJ024-0021,LJ010-0118,809.1233312963909,128
nan,nan,nan,full_000,full,19.925409648001555,13,10.785311844847541,7.047256235827664,0.057239383459091187,0.0,256,17.022093646155923,-10.757186287704904,-2.775182718355155,0.7276611328135,nan,nan,0.06746778797595357,V16.2,0.034918142504118614,20.17614884893287,LJ033-0083,,1075.4766194365259,256
0.09037199161345133,9.224883462585689,3.9291156462585035,silence_000,silence,19.925409648001555,13,10.935298960583708,7.244625850340136,0.05723939463496208,0.19864733444418353,256,15.614998343297877,-60.99875100145921,-5.139728230550085,0.7276611328135,15.878124087038621,26.962718741063423,0.06654240871012486,V16.2,0.061366937099358976,20.139291182471496,LJ033-0083,,1075.4758919230167,256
nan,nan,nan,full_001,full,19.925409648001555,13,8.781181844731805,4.748480725623582,0.21428699791431427,0.0,256,19.52192447873309,-1.5952044655586348,12.31915818985837,0.52313232421975,nan,nan,0.05957425019330599,V16.2,0.0101619804400978,18.519447022296443,LJ007-0127,,2016.3246517189261,256
0.7482023125439449,18.48731396384396,2.04702947845805,silence_001,silence,19.925409648001555,13,9.19031222603481,5.201269841269841,0.21429890394210815,0.44857962743155966,256,13.86526316872262,-61.84965012048744,8.256973466058605,0.52313232421975,18.809507895460783,21.48009554478605,0.05692214925284066,V16.2,0.09558977399553571,18.450326009348878,LJ007-0127,,2016.390750524677,256
nan,nan,nan,full_002,full,19.925409648001555,13,9.857702965439673,9.566621315192744,0.1458912491798401,0.0,256,15.94511374183479,-5.528687301219484,-0.33740413926796686,0.583648681641625,nan,nan,0.059207371502062234,V16.2,0.026348225121359224,18.14217366678975,LJ028-0157,,1665.7024292852946,256
0.36591516394648294,18.04638250227892,4.627936507936508,silence_002,silence,19.925409648001555,13,9.964789854362337,9.775600907029478,0.14589138329029083,0.20285811390366407,256,15.077105017410993,-60.92009715270961,-2.0060442928121054,0.583648681641625,20.220433934499628,15.573194376901846,0.0585710978517177,V16.2,0.04664767666270784,18.220190321459178,LJ028-0157,,1665.7025755365964,256
nan,nan,nan,full_003,full,19.925409648001555,13,6.075466582377949,4.365351473922902,0.04051505774259567,0.0,256,21.318391561582892,1.672365893660013,13.102530772937072,0.428222656251,nan,nan,0.07048391270672043,V16.2,0.012155086436170214,21.04379406933175,LJ036-0177,,760.6935598273969,256
0.2752333671124027,27.140101144768604,3.353968253968254,silence_003,silence,19.925409648001555,13,6.250678552202857,4.620770975056689,0.04051527380943298,0.2511656957672945,256,18.24262696071916,-60.993394752899164,8.689989496084964,0.428222656251,17.053820513233447,20.948138776296084,0.06850818717814812,V16.2,0.06589588567839195,20.985121189656645,LJ036-0177,,760.6958378811572,256
nan,nan,nan,full_004,full,19.925409648001555,13,10.07589195849844,9.334421768707482,0.06327623873949051,0.0,256,15.560268202345085,-16.266399311245976,-6.201346215874453,0.60357666015725,nan,nan,0.05990305003599127,V16.2,0.061528296019900494,20.693381710911098,LJ037-0235,,1077.47020642467,256
0.15106460570840838,7.823678398450927,7.433605442176871,silence_004,silence,19.925409648001555,13,10.249841096733585,9.659501133786849,0.06327623128890991,0.32729094388426716,256,13.189989688499361,-61.00084891263123,-9.382510992819242,0.60357666015725,17.01017786734072,19.107044246525067,0.05888644072144179,V16.2,0.09326641376201923,20.60111699041876,LJ037-0235,,1077.470133165582,256
nan,nan,nan,full_005,full,19.925409648001555,13,9.825377418907877,8.092154195011338,0.06566502898931503,0.0,256,19.774176242542733,-1.1538197820899634,8.732057204338096,0.685394287110375,nan,nan,0.06975755310748494,V16.2,0.01601170193687231,21.026289370491504,LJ020-0041,,1081.930778293442,256
0.1399490134145897,27.100330239266018,2.057142857142857,silence_005,silence,19.925409648001555,13,9.937510905146109,8.277913832199546,0.06566457450389862,0.1843047703068256,256,19.507717560842828,-60.81898811945527,8.088045788718205,0.685394287110375,26.334307242645338,17.22127419517619,0.06897041861312657,V16.2,0.03797773492286115,21.010996718351073,LJ020-0041,,1081.9305629540875,256
nan,nan,nan,full_006,full,19.925409648001555,13,9.044867036540397,4.365351473922902,0.039844878017902374,0.0,256,16.91259278633355,-8.835772871795019,2.02102865544881,0.4866943359385,nan,nan,0.05380889889959206,V16.2,0.036309424867021274,20.53210723485414,LJ016-0284,,775.614414690993,256
0.18543168010811983,22.92342036772435,1.327891156462585,silence_006,silence,19.925409648001555,13,9.5023780925216,4.818140589569161,0.03984630107879639,0.4496891895652325,256,11.136325264021174,-61.014276382714954,-6.842317998641653,0.4866943359385,23.656768081502157,18.957441771055706,0.05121816151601329,V16.2,0.12638365963855422,20.375822710611008,LJ016-0284,,775.631806618242,256
nan,nan,nan,full_007,full,19.925409648001555,13,11.802945903125224,7.987664399092971,0.15930253267288208,0.0,256,18.325750182705978,-8.81557152317287,4.554687702460972,0.794952392579125,nan,nan,0.06735203220382734,V16.2,0.0216319949127907,18.963779621585807,LJ042-0020,,1749.5029246443405,256
0.13105359074072326,22.987271588711693,5.868027210884354,silence_007,silence,19.925409648001555,13,12.12451866468355,8.428843537414966,0.15930236876010895,0.4418807988241342,256,14.907744030500135,-61.346890691314606,-0.9556925210379963,0.794952392579125,16.907343937547886,25.29679807477548,0.06556568673382043,V16.2,0.07291666666666667,18.954267142278244,LJ042-0020,,1749.5033521753946,256
nan,nan,nan,full_008,full,19.925409648001555,13,8.439556000393464,7.523265306122449,0.1161760464310646,0.0,256,18.27960379384208,-7.384295491186608,7.233480311326301,0.61566162109475,nan,nan,0.07294952732793139,V16.2,0.018186969521604937,17.65868553237872,LJ035-0008,,1532.9507972115048,256
0.25272871525115626,20.51990156669543,2.9658049886621316,silence_008,silence,19.925409648001555,13,8.562390283181664,7.743854875283446,0.11617612093687057,0.2219546339509081,256,17.163377841776907,-60.988641023400916,6.819612151387435,0.61566162109475,16.244723305445778,16.820681981615998,0.07190300847363575,V16.2,0.04633035044977511,17.600455003095032,LJ035-0008,,1532.951495021315,256
nan,nan,nan,full_009,full,19.925409648001555,13,8.531421391091019,7.174965986394557,0.11459551751613617,0.0,256,19.097664414265836,-16.266589668748235,9.086683982221876,0.445953369141625,nan,nan,0.052271872257861125,V16.2,0.0234375,18.914178771340193,LJ021-0038,,1354.2949877513838,256
0.6532572058692993,20.769603998610574,4.912426303854875,silence_009,silence,19.925409648001555,13,8.647967023214227,7.3723356009070296,0.11459926515817642,0.20177742991938086,256,17.984128051986335,-60.96482840865921,8.822745268185034,0.445953369141625,23.121341053468853,17.83064714754188,0.05156742248621892,V16.2,0.050049212598425194,18.89086124452019,LJ021-0038,,1354.3489377300593,256
nan,nan,nan,full_010,full,19.925409648001555,13,9.964544850912405,5.305759637188209,0.012932241894304752,0.0,256,22.00461451307227,-7.28012472688529,13.18860282308862,0.775482177735375,nan,nan,0.07782414443690353,V16.2,0.019283369803063458,23.326127000157015,LJ012-0227,,700.8807950588053,256
0.2796692991519004,23.556370950082197,1.143219954648526,silence_010,silence,19.925409648001555,13,10.381023746051,5.758548752834467,0.012977328151464462,0.4477601369039844,256,16.700215860799034,-61.95480679236922,-3.1387828856891797,0.775482177735375,24.74589082806117,24.719946506519758,0.07470189806857842,V16.2,0.09571887600806452,23.155121947321874,LJ012-0227,,701.4624175960478,256
nan,nan,nan,full_011,full,19.925409648001555,13,6.802633865263382,2.4380952380952383,0.20856784284114838,0.0,256,17.37601366639933,-0.5749874672555886,2.956231963578153,0.36358642578225,nan,nan,0.05344788988748112,V16.2,0.01834077380952381,15.334158962350529,LJ014-0053,,2221.3498751376474,256
0.07391618183090119,24.127954828262766,1.647528344671202,silence_011,silence,19.925409648001555,13,7.1961686843283275,2.728344671201814,0.20857004821300507,0.28754785438221564,256,11.706140355975789,-61.77498797152205,-0.1908653981970319,0.36358642578225,15.855784055495274,23.19179442995965,0.050525000416800275,V16.2,0.121875,15.303891356303264,LJ014-0053,,2221.2887464370156,256
nan,nan,nan,full_012,full,19.925409648001555,13,10.418150169248113,8.463673469387755,0.12533925473690033,0.0,256,18.656790094585443,-9.190692312580458,7.944093421037834,0.616668701172875,nan,nan,0.059191765442459764,V16.2,0.020817258230452676,19.626198450867726,LJ008-0121,,1622.3360835868643,256
0.08669231850161413,24.808206788563375,3.449750566893424,silence_012,silence,19.925409648001555,13,10.595281603547308,8.753922902494331,0.1253402680158615,0.28341615105695983,256,17.17141706772819,-61.01224595889689,7.148187403964598,0.616668701172875,14.795306746373452,19.30742744590168,0.05820220020917788,V16.2,0.05263076094164456,19.595410895365493,LJ008-0121,,1622.3518562135378,256
nan,nan,nan,full_013,full,19.925409648001555,13,10.692553384893811,6.629297052154195,0.17566703259944916,0.0,256,19.46240112005508,-2.960802437918288,9.744758606384972,0.712921142579125,nan,nan,0.0666745460046644,V16.2,0.012443903239929947,17.908143991947014,LJ003-0260,,1628.8122991272826,256
0.02005570403449045,24.013349316475345,3.5852154195011336,silence_013,silence,19.925409648001555,13,10.933282888396445,6.931156462585034,0.1756671667098999,0.3050266772285032,256,16.76860074118617,-60.99955082951027,3.6482798076919027,0.712921142579125,15.460012980098053,15.992281505097976,0.06520650291824233,V16.2,0.05587180695142378,17.84251619619462,LJ003-0260,,1628.8125451631602,256
nan,nan,nan,full_014,full,19.925409648001555,13,8.509183800323507,6.815056689342404,0.17008841037750244,0.0,256,19.259415553831072,-4.1671224650148995,8.385034323386128,0.5941162109385,nan,nan,0.06982058736437251,V16.2,0.016756281942078365,18.605094489416754,LJ032-0003,,1744.513683533527,256
0.025551336959336438,18.94483632019543,5.0679818594104304,silence_014,silence,19.925409648001555,13,8.674287026380908,7.082086167800454,0.17008839547634125,0.2711213577804705,256,17.139077773006044,-60.996986073056746,6.005281005362047,0.5941162109385,24.480054583863506,18.06841731915319,0.06849164768504361,V16.2,0.05434170081967213,18.61048396825626,LJ032-0003,,1744.513564027699,256
nan,nan,nan,full_015,full,19.925409648001555,13,7.232463941218179,5.932698412698413,0.043041739612817764,0.0,256,19.545669836987916,-4.277270146034793,4.895398667279365,0.457244873047875,nan,nan,0.06322117562657738,V16.2,0.02025746086105675,21.225894796608884,LJ040-0156,,876.5955327296715,256
0.6450463602819354,21.986232919302502,1.6491156462585035,silence_015,silence,19.925409648001555,13,7.4279709708375385,6.257777777777778,0.04304172098636627,0.3206945549687946,256,15.98350923191899,-61.00088302619986,-0.031390777143955176,0.457244873047875,25.31353315080365,27.4274447808886,0.061557170166066294,V16.2,0.07062413033395176,21.273655617189018,LJ040-0156,,876.5954658991809,256
nan,nan,nan,full_016,full,19.925409648001555,13,9.06117913264264,5.990748299319728,0.10596775263547897,0.0,256,20.99413085847927,-6.621465853116629,10.320588901121345,0.6495361328135,nan,nan,0.07168340050408047,V16.2,0.02115128391472868,20.682997629473125,LJ037-0185,,1125.8906047452472,256
0.09169652372218545,24.74644046343141,3.7737414965986393,silence_016,silence,19.925409648001555,13,9.226495363478724,6.211337868480726,0.10596764832735062,0.22240484132255495,256,19.426384493267147,-60.938602293745106,5.7490550386608055,0.6495361328135,19.864349402903724,22.09226249401698,0.07039900928963072,V16.2,0.05615508177570094,20.622329024357246,LJ037-0185,,1125.890667044194,256
nan,nan,nan,full_017,full,19.925409648001555,13,9.77572832658511,6.431927437641724,0.18107512593269348,0.0,256,17.643448368544494,-6.3036391322922745,4.763815252744979,0.631011962891625,nan,nan,0.06454884401460002,V16.2,0.02331763312274368,19.9965745755553,LJ028-0172,,1994.6354381438014,256
0.2186247029492425,17.464328492446462,1.5820408163265307,silence_017,silence,19.925409648001555,13,10.002492859068145,6.733786848072563,0.1810753047466278,0.29770861753748534,256,15.193808390775434,-61.19455602904889,0.7241333513404915,0.631011962891625,18.96284085319939,18.324578167919036,0.06308546996957407,V16.2,0.06656115301724137,19.862699876801692,LJ028-0172,,1994.6344994592414,256
nan,nan,nan,full_018,full,19.925409648001555,13,7.648539886236872,6.025578231292517,0.12488379329442978,0.0,256,19.242662245507816,-5.508208246812947,9.039168008551274,0.60443115234475,nan,nan,0.07902569135120052,V16.2,0.012192919075144509,19.43476585712216,LJ001-0130,,1462.4816881933607,256
0.24557380885118707,24.411289446469787,4.182358276643991,silence_018,silence,19.925409648001555,13,7.8950954458732605,6.42031746031746,0.12490814924240112,0.3880728733140657,256,15.429604229357412,-61.29150088466269,2.8396757274074242,0.60443115234475,18.525414756098108,20.908457762032803,0.07655780179995024,V16.2,0.07200073462929475,19.39207602533443,LJ001-0130,,1462.6803414427097,256
nan,nan,nan,full_019,full,19.925409648001555,13,9.00305376463387,9.148662131519274,0.07475532591342926,0.0,256,18.74916346854354,-0.9653158154745556,5.720062250918958,0.634979248047875,nan,nan,0.0705293186777603,V16.2,0.013676832170050762,20.342963259847156,LJ002-0185,,925.0102289837879,256
1.2633226892522729,20.398936156285238,2.872562358276644,silence_019,silence,19.925409648001555,13,9.116588909404383,9.380861678004536,0.07475577294826508,0.22915110085885837,256,17.576464100193792,-61.325416993541744,3.8727897895694636,0.634979248047875,21.836188953572282,18.045156202964122,0.0696509686187269,V16.2,0.037805538366336634,20.23539598426334,LJ002-0185,,925.0264295659573,256
nan,nan,nan,full_020,full,19.925409648001555,13,8.292051552449658,9.531791383219955,0.19790726900100708,0.0,256,17.04194808011658,-9.64954470510089,2.4875074734014424,0.463867187501,nan,nan,0.05594118470665697,V16.2,0.031378463763702805,18.887086806790222,LJ019-0167,,1865.639486910456,256
1.0576265531146862,15.762220706960006,7.0968253968253965,silence_020,silence,19.925409648001555,13,8.466955900855973,9.93814058956916,0.19791066646575928,0.40302371774667967,256,14.606739112364327,-62.885964850877315,-2.6658203351867025,0.463867187501,23.45586450596751,20.840689851881162,0.05478559153067492,V16.2,0.07070038697429906,18.90589563924777,LJ019-0167,,1865.7004147861765,256
nan,nan,nan,full_021,full,19.925409648001555,13,9.600494128488585,6.617687074829932,0.05413532629609108,0.0,256,18.960732480441152,-3.9477858130248973,4.841957591835817,0.66046142578225,nan,nan,0.068794524212331,V16.2,0.021011513157894738,21.645258153976776,LJ003-0346,,886.6336467778657,256
0.434739068326155,24.344599432018754,1.9920181405895692,silence_021,silence,19.925409648001555,13,9.899026451818502,7.035646258503402,0.05413780361413956,0.41895694757637314,256,14.920042645713837,-61.59952248178942,-1.6314826339889128,0.66046142578225,19.130060366257787,24.736408366905806,0.06671983643917032,V16.2,0.07929171823432343,21.662713596300716,LJ003-0346,,886.6722891659641,256
nan,nan,nan,full_022,full,19.925409648001555,13,11.809384138345939,8.103764172335602,0.2098120003938675,0.0,256,20.848517047570738,-19.25713396457416,9.7295943529846,0.911621093751,nan,nan,0.07719463462782024,V16.2,0.02312410458452722,20.03784785734908,LJ017-0206,,2111.1523001760397,256
0.0769253773147035,28.02406485485043,2.8968253968253967,silence_022,silence,19.925409648001555,13,11.935600793559326,8.277913832199546,0.20982146263122559,0.16993020188706973,256,19.90316503609292,-61.75279697192971,8.900853185033768,0.911621093751,23.106450022322154,20.893297888877754,0.07637831639199864,V16.2,0.04324268057503506,20.15854150956634,LJ017-0206,,2111.2844729027643,256
nan,nan,nan,full_023,full,19.925409648001555,13,8.820377429034073,9.996190476190476,0.14380612969398499,0.0,256,16.281142781391907,-17.11422429795327,5.26580840901058,0.415863037110375,nan,nan,0.04714798663066917,V16.2,0.040391804587688734,18.318808500798283,LJ005-0127,,1407.8141021713361,256
0.705401461977701,14.874407040622978,3.317233560090703,silence_023,silence,19.925409648001555,13,9.007903602528689,10.425759637188209,0.14381368458271027,0.422972790828541,256,13.99350549534085,-61.0329824816236,-0.3807268849725539,0.415863037110375,19.03090992263776,22.735720928664808,0.04616646174861668,V16.2,0.07945608296213809,18.173329267138747,LJ005-0127,,1407.8959699810837,256
0.37480483844261775,16.382409154864355,6.13718820861678,concat_000,concat,19.925409648001555,13,9.265088219907849,13.25859410430839,0.11377440392971039,0.05327369630342452,256,18.278451815426514,-8.944434014775624,1.3131800402237104,0.657562255860375,19.72883560939604,15.462269974488985,0.07097204476026565,V16.2,0.028496470008756568,19.974827698007577,LJ018-0351,LJ039-0187,1468.5758481461855,256
1.1753018156997745,17.65696030932611,8.668163265306122,concat_001,concat,19.925409648001555,13,10.421440518160571,16.439727891156462,0.15673620998859406,0.08617225919788099,256,19.141741821411305,-4.862977513636968,6.877844960735083,0.694427490235375,19.207337458443014,19.07641070193234,0.06663450115315948,V16.2,0.019470559675141243,19.85639821648554,LJ043-0063,LJ014-0257,1584.4267098071982,256
0.6887332105330879,23.974809049226824,6.276507936507937,concat_002,concat,19.925409648001555,13,10.398926180613708,9.752380952380953,0.08718112111091614,0.07875715403685278,256,20.147571945303294,-8.062276959137677,9.022405233632544,0.7161865234385,24.770397357808207,20.49247469280312,0.06887119987093072,V16.2,0.01806175595238095,20.792853733858504,LJ006-0020,LJ040-0153,1199.6533167553316,256
0.9850859994451764,0.36269401272221835,8.70299319727891,concat_003,concat,19.925409648001555,13,9.013012379163545,16.288798185941044,0.17319758236408234,0.2268535132130013,256,18.151956641291136,-60.98426666034092,5.675279354421128,0.614746093751,15.35604111531589,19.263241381757076,0.06820650720098519,V16.2,0.02727136047754811,18.68748609175023,LJ044-0116,LJ006-0235,1661.3628780222225,256
0.06946996787621636,23.449212443494606,7.9019047619047615,concat_004,concat,19.925409648001555,13,7.5867673299207805,13.10766439909297,0.12221310287714005,0.23251063804318328,256,18.921018984349885,-60.964833548560186,6.819707062002554,0.45611572265725,22.5173959804521,17.857124172549792,0.060119903881964164,V16.2,0.03599701062887511,20.28308991752003,LJ040-0195,LJ047-0049,1436.7141144858376,256
0.04757003029375527,24.496918842879047,7.55360544217687,concat_005,concat,19.925409648001555,13,7.804710557194393,14.988480725623583,0.06057146564126015,0.1326863719002646,256,18.566877860423883,-13.259828533422171,1.7337776523838522,0.476531982422875,18.41464652801345,22.650204093562024,0.06105697052093782,V16.2,0.036660050348567,20.212971377893734,LJ019-0222,LJ036-0124,1008.2903987503242,256
0.062224250933004197,18.05477623274927,2.3407256235827663,concat_006,concat,19.925409648001555,13,7.94776537325976,11.366167800453514,0.12499118596315384,0.2373361222431034,256,18.414547018707104,-61.00395332609401,4.0667521988646405,0.531707763672875,16.70075716617848,16.415894398411414,0.06690028438104839,V16.2,0.03780164708886619,20.31361855579663,LJ047-0092,LJ047-0202,1476.380521511094,256
0.12207420169512956,23.071888872521686,7.623265306122449,concat_007,concat,19.925409648001555,13,10.981287403581856,12.34140589569161,0.07279394567012787,0.15541955105716226,256,18.462675299128698,-60.97600319512863,-0.5528477156847446,0.801666259766625,19.512577291235253,25.051843293031983,0.07300293948177311,V16.2,0.03780206373471308,20.44370396910076,LJ047-0163,LJ001-0063,1082.4650070639314,256
0.11665477024481001,11.889389236645947,8.041224489795919,concat_008,concat,19.925409648001555,13,9.835027761217278,14.756281179138321,0.07169388234615326,0.2212681122765197,256,17.60991564292122,-60.985662576139575,1.698178169144668,0.620513916016625,15.56768815611034,24.386086283117713,0.06309223838225232,V16.2,0.03690806943351692,19.456461610248073,LJ038-0180,LJ003-0083,1027.2139458368845,256
0.4193859402915623,9.47859154288108,8.819092970521542,concat_009,concat,19.925409648001555,13,8.500638229694058,15.603809523809524,0.17063008248806,0.18567296657438942,256,17.252325728338203,-60.98647465336062,7.562298424848675,0.622528076172875,22.053709334348262,16.243916686600357,0.07323309842663182,V16.2,0.03266834077380952,18.41063054243261,LJ005-0033,LJ042-0181,1818.1782162244465,256
0.2501754232650761,22.578995549403995,6.148798185941043,concat_010,concat,19.925409648001555,13,8.151837197219258,14.907210884353741,0.09206975251436234,0.1274280849521926,256,19.480017898012978,-19.947270963031364,8.28070322747603,0.5096435546885,18.175867443539243,19.254489875906728,0.06251885830769496,V16.2,0.03836278232087227,20.6414691602939,LJ042-0174,LJ021-0069,1222.9046530555443,256
