boundary_error_ratio,boundary_local_snr,boundary_sec,case_id,case_type,checkpoint_best_snr,checkpoint_epoch,crest,duration_sec,hf_energy_ratio_3500_9000,inserted_silence_sec,latent_dim,local_snr_mean,local_snr_min,local_snr_p10,peak,post_boundary_snr,pre_boundary_snr,rms,run,silence_frac,snr,source_a,source_b,spectral_centroid,total_stride
0.06589549391384716,24.957159347499815,3.7803628117913832,concat_011,concat,19.925409648001555,13,8.263641342847583,6.675736961451247,0.03179757669568062,0.20360743212272697,256,18.71310768939994,-61.002151311807935,7.528962376865882,0.574462890626,26.52165828649457,23.741623875910754,0.06951691957383294,V16.2,0.04345108695652174,21.162452676136635,LJ024-0021,LJ010-0118,809.1233312963909,256
nan,nan,nan,full_000,full,20.732428689374803,13,10.785311844847541,7.047256235827664,0.057239383459091187,0.0,384,18.770804091902153,-6.631718552942765,1.3876222062675112,0.7276611328135,nan,nan,0.06746778797595357,V16.3,0.034918142504118614,20.95603595375911,LJ033-0083,,1075.4766194365259,256
0.06994699357094147,11.140236111257916,3.9291156462585035,silence_000,silence,20.732428689374803,13,10.935298960583708,7.244625850340136,0.05723939463496208,0.19864733444418353,384,17.3587353258571,-56.85045540957191,-1.0940722576364676,0.7276611328135,16.80409574421082,27.964929460358093,0.06654240871012486,V16.3,0.061366937099358976,20.94199644473764,LJ033-0083,,1075.4758919230167,256
nan,nan,nan,full_001,full,20.732428689374803,13,8.781181844731805,4.748480725623582,0.21428699791431427,0.0,384,20.472040227326612,2.4557519162681545,12.887434859153725,0.52313232421975,nan,nan,0.05957425019330599,V16.3,0.0101619804400978,19.27007984541078,LJ007-0127,,2016.3246517189261,256
0.792732644596324,19.023203590503705,2.04702947845805,silence_001,silence,20.732428689374803,13,9.19031222603481,5.201269841269841,0.21429890394210815,0.44857962743155966,384,15.195377238852943,-58.20813067268962,11.071819056945014,0.52313232421975,19.909102505706638,22.61292678212429,0.05692214925284066,V16.3,0.09558977399553571,19.237292618007174,LJ007-0127,,2016.390750524677,256
nan,nan,nan,full_002,full,20.732428689374803,13,9.857702965439673,9.566621315192744,0.1458912491798401,0.0,384,17.603926415937373,-1.4187064678120525,1.9155962279433627,0.583648681641625,nan,nan,0.059207371502062234,V16.3,0.026348225121359224,19.215816460562763,LJ028-0157,,1665.7024292852946,256
0.32500982444473003,19.56238174789602,4.627936507936508,silence_002,silence,20.732428689374803,13,9.964789854362337,9.775600907029478,0.14589138329029083,0.20285811390366407,384,16.776153079651223,-56.86585682518488,1.0358368779538867,0.583648681641625,20.893005687134682,16.20915052254563,0.0585710978517177,V16.3,0.04664767666270784,19.221350478719238,LJ028-0157,,1665.7025755365964,256
nan,nan,nan,full_003,full,20.732428689374803,13,6.075466582377949,4.365351473922902,0.04051505774259567,0.0,384,22.464007535453334,5.626576312432592,15.300028123183015,0.428222656251,nan,nan,0.07048391270672043,V16.3,0.012155086436170214,21.777411311186388,LJ036-0177,,760.6935598273969,256
0.31549013955241895,27.304086708898506,3.353968253968254,silence_003,silence,20.732428689374803,13,6.250678552202857,4.620770975056689,0.04051527380943298,0.2511656957672945,384,19.549857881546345,-56.87649792470688,11.2521720369186,0.428222656251,17.838284200362224,22.16778216307304,0.06850818717814812,V16.3,0.06589588567839195,21.741953840141385,LJ036-0177,,760.6958378811572,256
nan,nan,nan,full_004,full,20.732428689374803,13,10.07589195849844,9.334421768707482,0.06327623873949051,0.0,384,17.122583728931996,-12.120342502154266,-2.544214684039857,0.60357666015725,nan,nan,0.05990305003599127,V16.3,0.061528296019900494,21.45236925393778,LJ037-0235,,1077.47020642467,256
0.138426499792476,9.128345249675645,7.433605442176871,silence_004,silence,20.732428689374803,13,10.249841096733585,9.659501133786849,0.06327623128890991,0.32729094388426716,384,14.9158763425063,-56.886812715546554,-5.284047795212799,0.60357666015725,17.962706232298565,19.925710708308934,0.05888644072144179,V16.3,0.09326641376201923,21.52634933655959,LJ037-0235,,1077.470133165582,256
nan,nan,nan,full_005,full,20.732428689374803,13,9.825377418907877,8.092154195011338,0.06566502898931503,0.0,384,21.03803118304248,0.2773158387680213,10.076129253345448,0.685394287110375,nan,nan,0.06975755310748494,V16.3,0.01601170193687231,21.83737934501731,LJ020-0041,,1081.930778293442,256
0.1326487155985252,28.200072160976948,2.057142857142857,silence_005,silence,20.732428689374803,13,9.937510905146109,8.277913832199546,0.06566457450389862,0.1843047703068256,384,20.87326939683427,-56.79652171465898,9.076169534799272,0.685394287110375,26.982027439308993,17.897924811834866,0.06897041861312657,V16.3,0.03797773492286115,21.878070957083985,LJ020-0041,,1081.9305629540875,256
nan,nan,nan,full_006,full,20.732428689374803,13,9.044867036540397,4.365351473922902,0.039844878017902374,0.0,384,18.74330442323541,-4.617275203349522,5.266061679039293,0.4866943359385,nan,nan,0.05380889889959206,V16.3,0.036309424867021274,21.449927886962726,LJ016-0284,,775.614414690993,256
0.13798384770646308,25.230982069600863,1.327891156462585,silence_006,silence,20.732428689374803,13,9.5023780925216,4.818140589569161,0.03984630107879639,0.4496891895652325,384,13.151146649131814,-56.890655386441935,-3.051851965079549,0.4866943359385,25.2311095099059,19.456645641564787,0.05121816151601329,V16.3,0.12638365963855422,21.39982827411577,LJ016-0284,,775.631806618242,256
nan,nan,nan,full_007,full,20.732428689374803,13,11.802945903125224,7.987664399092971,0.15930253267288208,0.0,384,19.692033349271266,-4.582393659583237,5.946573999648937,0.794952392579125,nan,nan,0.06735203220382734,V16.3,0.0216319949127907,19.983680111078435,LJ042-0020,,1749.5029246443405,256
0.14026646589729322,23.733548073734937,5.868027210884354,silence_007,silence,20.732428689374803,13,12.12451866468355,8.428843537414966,0.15930236876010895,0.4418807988241342,384,16.458358956602787,-56.90539766927522,2.5263288893353586,0.794952392579125,18.27182583241505,26.674703478902696,0.06556568673382043,V16.3,0.07291666666666667,19.995593042008657,LJ042-0020,,1749.5033521753946,256
nan,nan,nan,full_008,full,20.732428689374803,13,8.439556000393464,7.523265306122449,0.1161760464310646,0.0,384,19.629087160618393,-3.2182988814428874,9.113848228668191,0.61566162109475,nan,nan,0.07294952732793139,V16.3,0.018186969521604937,18.979720318621233,LJ035-0008,,1532.9507972115048,256
0.27778564500343617,21.486524113840225,2.9658049886621316,silence_008,silence,20.732428689374803,13,8.562390283181664,7.743854875283446,0.11617612093687057,0.2219546339509081,384,18.657336506566722,-56.778323444571996,7.847324998241892,0.61566162109475,17.987557495940724,19.077205204196,0.07190300847363575,V16.3,0.04633035044977511,18.977629693135782,LJ035-0008,,1532.951495021315,256
nan,nan,nan,full_009,full,20.732428689374803,13,8.531421391091019,7.174965986394557,0.11459551751613617,0.0,384,20.165373456231297,-12.147649148269867,10.992229780392826,0.445953369141625,nan,nan,0.052271872257861125,V16.3,0.0234375,19.77483718397162,LJ021-0038,,1354.2949877513838,256
0.715265186916474,21.297953447377754,4.912426303854875,silence_009,silence,20.732428689374803,13,8.647967023214227,7.3723356009070296,0.11459926515817642,0.20177742991938086,384,19.150607583391174,-56.89069226041889,10.519532622746834,0.445953369141625,23.847857154781504,18.393115656912443,0.05156742248621892,V16.3,0.050049212598425194,19.813039506082117,LJ021-0038,,1354.3489377300593,256
nan,nan,nan,full_010,full,20.732428689374803,13,9.964544850912405,5.305759637188209,0.012932241894304752,0.0,384,23.316331488553644,-3.170494743777914,15.163504288216993,0.775482177735375,nan,nan,0.07782414443690353,V16.3,0.019283369803063458,23.993845714046916,LJ012-0227,,700.8807950588053,256
0.29704936145029825,24.04548428679223,1.143219954648526,silence_010,silence,20.732428689374803,13,10.381023746051,5.758548752834467,0.012977328151464462,0.4477601369039844,384,18.25504842126467,-57.37844093464005,0.8696877521682576,0.775482177735375,25.55195274769572,25.652030499732476,0.07470189806857842,V16.3,0.09571887600806452,23.90607364321758,LJ012-0227,,701.4624175960478,256
nan,nan,nan,full_011,full,20.732428689374803,13,6.802633865263382,2.4380952380952383,0.20856784284114838,0.0,384,18.559531782132773,0.9734975747687136,6.3876902922874175,0.36358642578225,nan,nan,0.05344788988748112,V16.3,0.01834077380952381,16.748753134789016,LJ014-0053,,2221.3498751376474,256
0.06883292065995031,25.808468678259256,1.647528344671202,silence_011,silence,20.732428689374803,13,7.1961686843283275,2.728344671201814,0.20857004821300507,0.28754785438221564,384,13.134687084571635,-56.971832851936256,2.4340036605266007,0.36358642578225,16.489365942404177,23.814885914281486,0.050525000416800275,V16.3,0.121875,16.674972299292826,LJ014-0053,,2221.2887464370156,256
nan,nan,nan,full_012,full,20.732428689374803,13,10.418150169248113,8.463673469387755,0.12533925473690033,0.0,384,20.41535955135156,-5.180940430094825,8.600369722425297,0.616668701172875,nan,nan,0.059191765442459764,V16.3,0.020817258230452676,20.69030918408105,LJ008-0121,,1622.3360835868643,256
0.07259186278161534,26.651154647596957,3.449750566893424,silence_012,silence,20.732428689374803,13,10.595281603547308,8.753922902494331,0.1253402680158615,0.28341615105695983,384,18.860834310062636,-56.88359962673096,7.599680879486808,0.616668701172875,17.318429411432,20.62097466078886,0.05820220020917788,V16.3,0.05263076094164456,20.66743269757156,LJ008-0121,,1622.3518562135378,256
nan,nan,nan,full_013,full,20.732428689374803,13,10.692553384893811,6.629297052154195,0.17566703259944916,0.0,384,21.130697672163475,0.2181564409863111,10.818966582109333,0.712921142579125,nan,nan,0.0666745460046644,V16.3,0.012443903239929947,18.692291949130087,LJ003-0260,,1628.8122991272826,256
0.012511305007086474,26.877315210710634,3.5852154195011336,silence_013,silence,20.732428689374803,13,10.933282888396445,6.931156462585034,0.1756671667098999,0.3050266772285032,384,18.581267576385816,-56.888829480492255,7.510978247333323,0.712921142579125,16.156208662069396,16.926944897057407,0.06520650291824233,V16.3,0.05587180695142378,18.657131980423802,LJ003-0260,,1628.8125451631602,256
nan,nan,nan,full_014,full,20.732428689374803,13,8.509183800323507,6.815056689342404,0.17008841037750244,0.0,384,20.656978843529295,-0.10563625444689059,10.121959479546929,0.5941162109385,nan,nan,0.06982058736437251,V16.3,0.016756281942078365,19.556919742343403,LJ032-0003,,1744.513683533527,256
0.018882722639672864,21.19377437218416,5.0679818594104304,silence_014,silence,20.732428689374803,13,8.674287026380908,7.082086167800454,0.17008839547634125,0.2711213577804705,384,18.592068616756432,-56.89363207864403,6.971390644834662,0.5941162109385,25.372146170493004,19.052552473650454,0.06849164768504361,V16.3,0.05434170081967213,19.545933652554545,LJ032-0003,,1744.513564027699,256
nan,nan,nan,full_015,full,20.732428689374803,13,7.232463941218179,5.932698412698413,0.043041739612817764,0.0,384,20.755667260598937,-0.9528367362157801,7.125312936640461,0.457244873047875,nan,nan,0.06322117562657738,V16.3,0.02025746086105675,22.02535217398527,LJ040-0156,,876.5955327296715,256
0.6596556404998729,22.675110835311493,1.6491156462585035,silence_015,silence,20.732428689374803,13,7.4279709708375385,6.257777777777778,0.04304172098636627,0.3206945549687946,384,17.385415306790915,-56.89149027800389,3.2552910089922817,0.457244873047875,26.681181346118812,27.744862490413258,0.061557170166066294,V16.3,0.07062413033395176,22.059797086749565,LJ040-0156,,876.5954658991809,256
nan,nan,nan,full_016,full,20.732428689374803,13,9.06117913264264,5.990748299319728,0.10596775263547897,0.0,384,22.454730192657628,-2.469831693526485,11.280994238760274,0.6495361328135,nan,nan,0.07168340050408047,V16.3,0.02115128391472868,21.47245664766215,LJ037-0185,,1125.8906047452472,256
0.07722201745160712,26.32474414485482,3.7737414965986393,silence_016,silence,20.732428689374803,13,9.226495363478724,6.211337868480726,0.10596764832735062,0.22240484132255495,384,20.893132999112463,-56.81939635028073,8.013116587983088,0.6495361328135,20.772219063566673,22.948952280356266,0.07039900928963072,V16.3,0.05615508177570094,21.454515908569082,LJ037-0185,,1125.890667044194,256
nan,nan,nan,full_017,full,20.732428689374803,13,9.77572832658511,6.431927437641724,0.18107512593269348,0.0,384,19.186818073215914,-2.1132296837363205,7.481049114806297,0.631011962891625,nan,nan,0.06454884401460002,V16.3,0.02331763312274368,21.038693806261772,LJ028-0172,,1994.6354381438014,256
0.20946033973307573,18.603961013368377,1.5820408163265307,silence_017,silence,20.732428689374803,13,10.002492859068145,6.733786848072563,0.1810753047466278,0.29770861753748534,384,16.691977102045666,-57.018635374962294,4.979717503601916,0.631011962891625,20.260747943838883,19.20883825799634,0.06308546996957407,V16.3,0.06656115301724137,20.816358254830337,LJ028-0172,,1994.6344994592414,256
nan,nan,nan,full_018,full,20.732428689374803,13,7.648539886236872,6.025578231292517,0.12488379329442978,0.0,384,20.353599933437213,-1.1800436705290303,10.019203335505953,0.60443115234475,nan,nan,0.07902569135120052,V16.3,0.012192919075144509,20.27935592567729,LJ001-0130,,1462.4816881933607,256
0.2737012225197462,24.801984394438858,4.182358276643991,silence_018,silence,20.732428689374803,13,7.8950954458732605,6.42031746031746,0.12490814924240112,0.3880728733140657,384,16.69940972777037,-56.99580847446044,6.84773997766379,0.60443115234475,19.24493065888352,22.714295115651865,0.07655780179995024,V16.3,0.07200073462929475,20.253717908522802,LJ001-0130,,1462.6803414427097,256
nan,nan,nan,full_019,full,20.732428689374803,13,9.00305376463387,9.148662131519274,0.07475532591342926,0.0,384,19.835613817674826,1.2372019324025736,6.864505566665186,0.634979248047875,nan,nan,0.0705293186777603,V16.3,0.013676832170050762,21.100895308834886,LJ002-0185,,925.0102289837879,256
1.1249921072132363,21.855319104525556,2.872562358276644,silence_019,silence,20.732428689374803,13,9.116588909404383,9.380861678004536,0.07475577294826508,0.22915110085885837,384,18.85257425071092,-56.90050576465096,6.35692044927683,0.634979248047875,22.980243434495797,18.68965947158104,0.0696509686187269,V16.3,0.037805538366336634,21.188130756089755,LJ002-0185,,925.0264295659573,256
nan,nan,nan,full_020,full,20.732428689374803,13,8.292051552449658,9.531791383219955,0.19790726900100708,0.0,384,18.606873567763678,-5.4967146910986955,3.7686034192254025,0.463867187501,nan,nan,0.05594118470665697,V16.3,0.031378463763702805,19.745565905621298,LJ019-0167,,1865.639486910456,256
0.9933119474391967,16.978839344647504,7.0968253968253965,silence_020,silence,20.732428689374803,13,8.466955900855973,9.93814058956916,0.19791066646575928,0.40302371774667967,384,16.312014869131836,-58.5482434717029,0.18405965839931127,0.463867187501,26.078571637857287,21.697472082680214,0.05478559153067492,V16.3,0.07070038697429906,19.850047444614486,LJ019-0167,,1865.7004147861765,256
nan,nan,nan,full_021,full,20.732428689374803,13,9.600494128488585,6.617687074829932,0.05413532629609108,0.0,384,20.674006484005048,0.12260613945806452,9.177273862616515,0.66046142578225,nan,nan,0.068794524212331,V16.3,0.021011513157894738,22.580596712336597,LJ003-0346,,886.6336467778657,256
0.360939548001361,26.02926553768524,1.9920181405895692,silence_021,silence,20.732428689374803,13,9.899026451818502,7.035646258503402,0.05413780361413956,0.41895694757637314,384,16.591121700538622,-57.70706788324497,1.9219845489197254,0.66046142578225,19.991790950787703,26.08672539331048,0.06671983643917032,V16.3,0.07929171823432343,22.53943785613407,LJ003-0346,,886.6722891659641,256
nan,nan,nan,full_022,full,20.732428689374803,13,11.809384138345939,8.103764172335602,0.2098120003938675,0.0,384,22.18029225974051,-14.813897746270353,10.749165426876722,0.911621093751,nan,nan,0.07719463462782024,V16.3,0.02312410458452722,21.335888913872694,LJ017-0206,,2111.1523001760397,256
0.08400942197312095,28.72130179505751,2.8968253968253967,silence_022,silence,20.732428689374803,13,11.935600793559326,8.277913832199546,0.20982146263122559,0.16993020188706973,384,21.253925526123297,-58.785852039884944,10.426820064887096,0.911621093751,24.45123760260147,23.123724038142708,0.07637831639199864,V16.3,0.04324268057503506,21.238362238982802,LJ017-0206,,2111.2844729027643,256
nan,nan,nan,full_023,full,20.732428689374803,13,8.820377429034073,9.996190476190476,0.14380612969398499,0.0,384,17.75533407294094,-13.021628898608103,6.536223173882575,0.415863037110375,nan,nan,0.04714798663066917,V16.3,0.040391804587688734,19.174873915383287,LJ005-0127,,1407.8141021713361,256
0.5218658582622375,17.11345953219678,3.317233560090703,silence_023,silence,20.732428689374803,13,9.007903602528689,10.425759637188209,0.14381368458271027,0.422972790828541,384,15.607268041717777,-56.980841578427786,1.0214002191343994,0.415863037110375,20.42618328637903,23.706827459013304,0.04616646174861668,V16.3,0.07945608296213809,19.103607184188604,LJ005-0127,,1407.8959699810837,256
0.39677496333444773,17.17728124864173,6.13718820861678,concat_000,concat,20.732428689374803,13,9.265088219907849,13.25859410430839,0.11377440392971039,0.05327369630342452,384,19.71611517920162,-4.963402456385372,3.1830275863975808,0.657562255860375,20.586250553732214,16.28118928354313,0.07097204476026565,V16.3,0.028496470008756568,21.017090552958045,LJ018-0351,LJ039-0187,1468.5758481461855,256
1.129951822555379,18.74517808458334,8.668163265306122,concat_001,concat,20.732428689374803,13,10.421440518160571,16.439727891156462,0.15673620998859406,0.08617225919788099,384,20.493910858943238,-0.35518260815826347,8.61068487491868,0.694427490235375,20.144987109423944,19.763848054228554,0.06663450115315948,V16.3,0.019470559675141243,20.773721213654714,LJ043-0063,LJ014-0257,1584.4267098071982,256
0.7089418107238294,25.027931038889548,6.276507936507937,concat_002,concat,20.732428689374803,13,10.398926180613708,9.752380952380953,0.08718112111091614,0.07875715403685278,384,21.309470416454893,-4.244636956602529,11.131418884286948,0.7161865234385,25.744551157502144,21.58445004576638,0.06887119987093072,V16.3,0.01806175595238095,21.971571418395897,LJ006-0020,LJ040-0153,1199.6533167553316,256
1.1785600989282976,0.41416403954532915,8.70299319727891,concat_003,concat,20.732428689374803,13,9.013012379163545,16.288798185941044,0.17319758236408234,0.2268535132130013,384,19.449001944249055,-56.883854110331214,7.3924591958182395,0.614746093751,16.43928255831454,20.055157127864568,0.06820650720098519,V16.3,0.02727136047754811,19.5177319887564,LJ044-0116,LJ006-0235,1661.3628780222225,256
0.053027204374524996,25.368301331627876,7.9019047619047615,concat_004,concat,20.732428689374803,13,7.5867673299207805,13.10766439909297,0.12221310287714005,0.23251063804318328,384,20.205934186018922,-56.872120735783156,8.543316244575625,0.45611572265725,23.1994178866194,18.533385253115323,0.060119903881964164,V16.3,0.03599701062887511,21.02919616552741,LJ040-0195,LJ047-0049,1436.7141144858376,256
0.029219340694415365,27.888290222803356,7.55360544217687,concat_005,concat,20.732428689374803,13,7.804710557194393,14.988480725623583,0.06057146564126015,0.1326863719002646,384,20.332870516427715,-9.165782768757367,4.938131633623442,0.476531982422875,19.164252759018222,23.467972170305337,0.06105697052093782,V16.3,0.036660050348567,21.487715644551102,LJ019-0222,LJ036-0124,1008.2903987503242,256
0.050357653354568294,20.264829145127035,2.3407256235827663,concat_006,concat,20.732428689374803,13,7.94776537325976,11.366167800453514,0.12499118596315384,0.2373361222431034,384,19.672817763589357,-56.89599783820479,4.8184777774457075,0.531707763672875,19.220365276973176,18.0968105362922,0.06690028438104839,V16.3,0.03780164708886619,21.604730647956227,LJ047-0092,LJ047-0202,1476.380521511094,256
0.08252455909850744,25.796822516261866,7.623265306122449,concat_007,concat,20.732428689374803,13,10.981287403581856,12.34140589569161,0.07279394567012787,0.15541955105716226,384,19.920592120457446,-56.90005871074063,3.142301962243054,0.801666259766625,19.82703695391025,26.579153577307594,0.07300293948177311,V16.3,0.03780206373471308,21.468231456371658,LJ047-0163,LJ001-0063,1082.4650070639314,256
0.09594592983879689,13.65176024799184,8.041224489795919,concat_008,concat,20.732428689374803,13,9.835027761217278,14.756281179138321,0.07169388234615326,0.2212681122765197,384,19.079252075802096,-56.93419538986867,3.1526646320870397,0.620513916016625,16.251755448223925,25.412930854632577,0.06309223838225232,V16.3,0.03690806943351692,20.370073568872847,LJ038-0180,LJ003-0083,1027.2139458368845,256
0.42962282693731113,10.272344118320294,8.819092970521542,concat_009,concat,20.732428689374803,13,8.500638229694058,15.603809523809524,0.17063008248806,0.18567296657438942,384,18.517288389965373,-56.89549683671581,8.313238651303381,0.622528076172875,22.69969134650825,17.076744813558825,0.07323309842663182,V16.3,0.03266834077380952,19.309117960678147,LJ005-0033,LJ042-0181,1818.1782162244465,256
0.2246135329795532,23.997808438654253,6.148798185941043,concat_010,concat,20.732428689374803,13,8.151837197219258,14.907210884353741,0.09206975251436234,0.1274280849521926,384,20.90487638753624,-15.811683196538311,9.599014006930979,0.5096435546885,19.092859123163517,20.346515069342217,0.06251885830769496,V16.3,0.03836278232087227,21.59219500601353,LJ042-0174,LJ021-0069,1222.9046530555443,256
0.04359788966742732,27.81625808887359,3.7803628117913832,concat_011,concat,20.732428689374803,13,8.263641342847583,6.675736961451247,0.03179757669568062,0.20360743212272697,384,19.998731246124994,-56.880432765540576,8.182658353982523,0.574462890626,27.11042885721183,25.285270956458316,0.06951691957383294,V16.3,0.04345108695652174,22.22765058224661,LJ024-0021,LJ010-0118,809.1233312963909,256
